date,open,high,low,close,volume,tic,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma
2018-12-11,41.821632385253906,42.2296028137207,41.33776092529297,36.94297409057617,23904931,PFE,1,0.0013668698703099835,37.45526200373658,36.598565917812905,54.33275146706749,-34.650845544132714,100.0,37.02691396077474,37.02691396077474
2018-12-11,267.6600036621094,267.8699951171875,262.4800109863281,248.89071655273438,121504400,SPY,1,0.015222993310601396,249.27544013247785,248.11649712338152,100.0,22.52183202833242,16.11609842474157,248.6959686279297,248.6959686279297
2018-12-12,147.0,148.49000549316406,147.0,134.990234375,8869200,JNJ,2,0.06556445780094577,135.6583584738557,132.43626127712085,91.8856114683338,88.53741592552794,23.527549833278677,134.04730987548828,134.04730987548828
2018-12-12,18.549999237060547,19.479999542236328,18.020000457763672,18.68000030517578,2590700,MRNA,2,-0.004712435330088027,19.2253271835379,17.819672892756046,52.876245120093,-53.569458697738455,43.80806244154919,18.522500038146973,18.522500038146973
2018-12-12,42.07780075073242,42.552181243896484,41.88804626464844,37.068885803222656,20180938,PFE,2,0.002389536447999774,37.38966109027328,36.68515275250016,61.3546289611071,115.4786221566185,22.181859720581123,37.03740692138672,37.03740692138672
2018-12-12,267.4700012207031,269.0,265.3699951171875,250.14401245117188,97976700,SPY,2,0.06221538707970353,250.58136038437812,247.53459878310235,100.0,87.2958303023601,2.1726863387820634,249.05797958374023,249.05797958374023
2018-12-13,146.9600067138672,148.58999633789062,146.8000030517578,135.6693115234375,6008300,JNJ,3,0.11008172767765245,136.38449923189793,132.35892117825833,94.16676957653134,77.48400100268746,17.233992254422315,134.37171020507813,134.37171020507813
2018-12-13,19.25,19.290000915527344,18.68000030517578,18.760000228881836,1608600,MRNA,3,0.006214420186722691,19.214670201011266,17.92532995157662,55.16583910128175,-24.68629127638043,43.80806244154919,18.570000076293944,18.570000076293944
2018-12-13,42.18216323852539,42.5996208190918,41.94497299194336,37.41305160522461,23613921,PFE,3,0.01659008174579668,37.56635233253574,36.65871938377285,73.06536772615397,111.37844364759727,15.139100397567187,37.112535858154295,37.112535858154295
2018-12-13,266.5199890136719,267.489990234375,264.1199951171875,250.05918884277344,96662700,SPY,3,0.08306523385988385,250.85272850110448,247.6637143699893,95.22061912432875,32.72386030999803,13.868852779210874,249.2582214355469,249.2582214355469
2018-12-14,144.33999633789062,145.3800048828125,130.1999969482422,122.05099487304688,58140200,JNJ,4,-0.4475537201271038,142.53789919246614,122.09861610701304,13.78293105003948,-193.8318840649081,78.7636606159794,132.3182576497396,132.3182576497396
2018-12-14,18.75,18.881000518798828,18.25,18.31999969482422,746300,MRNA,4,-0.006148548694682177,19.140008463726485,17.9166582283715,43.21841436872607,-93.2815769499281,9.834806112689147,18.528333346048992,18.528333346048992
2018-12-14,41.821632385253906,41.85958480834961,41.204933166503906,36.76669692993164,33024982,PFE,4,-0.0028238074589808093,37.54936129351965,36.56043078004805,45.989909962210106,-112.50016061420213,56.73013152948116,37.05489603678385,37.05489603678385
2018-12-14,262.9599914550781,264.0299987792969,259.8500061035156,245.4418487548828,116961100,SPY,4,-0.1034026965920134,252.0490766711942,245.19524197301155,25.795615408636877,-122.56830393424528,45.2549134473137,248.62215932210287,248.62215932210287
2018-12-17,128.32000732421875,131.64999389648438,126.83000183105469,118.50875091552734,36933100,JNJ,0,-0.9579314286022793,144.3457235170453,116.3452184298018,11.208424811144056,-158.830403138846,81.96798227656473,130.34547097342355,130.34547097342355
2018-12-17,18.329999923706055,18.469999313354492,16.899999618530273,17.0,1580800,MRNA,0,-0.07376934501199628,19.593173099240143,17.026826922558126,25.846451669462837,-193.3483580428464,38.7367986041539,18.310000010899135,18.310000010899135
2018-12-17,41.27134704589844,41.71726989746094,40.77798843383789,36.1875,38651866,PFE,0,-0.04146408158111825,37.72701978622921,36.134944848257405,34.2310933372157,-157.59875891799328,66.7731008028134,36.930982317243306,36.930982317243306
2018-12-17,259.3999938964844,260.6499938964844,253.52999877929688,240.626708984375,165492300,SPY,0,-0.43933926722348815,254.28556101280046,240.67434324919734,14.438803864280914,-167.5904496633243,65.27521642511395,247.4799521309989,247.4799521309989
2018-12-18,132.0500030517578,132.8000030517578,129.1999969482422,119.68338775634766,24640100,JNJ,1,-1.228887582660505,144.00757870560471,114.01784243697341,16.555294012815267,-101.63394392952908,72.47467567542851,129.01271057128906,129.01271057128906
2018-12-18,17.100000381469727,17.25,16.25,17.0,1621600,MRNA,1,-0.11792505181346513,19.652690902493227,16.63980911658026,25.846451669462837,-163.05310137769027,50.095423232501176,18.146250009536743,18.146250009536743
2018-12-18,41.24288558959961,41.27134704589844,39.886146545410156,35.59149932861328,31125779,PFE,1,-0.09505256211413382,37.9636543960608,35.563439491268305,26.90758031330357,-178.7582919907167,78.11529636776089,36.76354694366455,36.76354694366455
2018-12-18,257.20001220703125,257.95001220703125,253.27999877929688,240.36285400390625,134515100,SPY,1,-0.6700799516054019,254.6541997285873,238.52643000163732,14.087230628984926,-135.11844564744723,65.80401075983045,246.5903148651123,246.5903148651123
2018-12-19,129.8699951171875,131.35000610351562,127.08999633789062,117.10472106933594,21232100,JNJ,2,-1.5257586163025252,143.8067538769277,111.57244737632752,14.563645293246594,-97.58815963551613,75.02967986807056,127.68960062662761,127.68960062662761
2018-12-19,16.860000610351562,17.3700008392334,16.0,16.18000030517578,941500,MRNA,2,-0.18739093819822727,19.85234976076245,16.003205879564156,20.396208537020954,-131.17417231296332,53.63012356868428,17.927777820163303,17.927777820163303
2018-12-19,40.63567352294922,40.7874755859375,39.43074035644531,35.23054504394531,36937957,PFE,2,-0.14862356788528786,38.11134127555836,35.07508552294425,23.727233376573167,-158.11832177957774,81.55259561547462,36.593213399251304,36.593213399251304
2018-12-19,255.1699981689453,259.3999938964844,249.35000610351562,236.76324462890625,214992800,SPY,2,-0.9982577082249122,255.48934111118166,235.5074952332194,10.484414454222957,-127.82502273665216,72.77162882512252,245.49841817220053,245.49841817220053
2018-12-20,127.72000122070312,129.75,126.76000213623047,117.71038818359375,16609600,JNJ,3,-1.6829553907823254,143.14567546125357,110.23768330339487,16.990076037241025,-86.90264100190261,75.41125750579137,126.69167938232422,126.69167938232422
2018-12-20,16.0,16.139999389648438,14.75,15.5,2365200,MRNA,3,-0.2689682184624722,20.06198682713025,15.308013249163697,17.271779254523253,-147.6712183932625,66.36377959885948,17.685000038146974,17.685000038146974
2018-12-20,39.573055267333984,40.23719024658203,39.402278900146484,35.21376037597656,34494680,PFE,3,-0.18532766510145393,38.13151073074253,34.779025463105135,23.593090229141225,-132.90268321614468,81.74415371916947,36.45526809692383,36.45526809692383
2018-12-20,249.86000061035156,251.6199951171875,244.64999389648438,232.90921020507812,252053400,SPY,3,-1.415053472351019,256.5733068052329,231.9056879457436,8.170079421447497,-151.09046137599574,78.39846960318091,244.23949737548827,244.23949737548827
2018-12-21,127.80000305175781,130.60000610351562,127.12000274658203,117.5451889038086,19732900,JNJ,4,-1.7817472935461893,142.4155957948578,109.30476470096959,16.85500831566283,-75.26990315296608,68.32860146927837,125.8601802479137,125.8601802479137
2018-12-21,15.399999618530273,15.5,13.949999809265137,14.470000267028809,2063000,MRNA,4,-0.3790190217957168,20.366560937158102,14.418893726205265,13.928473850957516,-148.19971164663042,71.68362080037285,17.392727331681684,17.392727331681684
2018-12-21,39.50664138793945,40.673622131347656,39.326377868652344,35.19697189331055,61928192,PFE,4,-0.21014597592958495,38.1028534919757,34.57890157394227,23.455877304809903,-101.78075494763998,55.308839065678995,36.340877532958984,36.340877532958984
2018-12-21,246.74000549316406,249.7100067138672,239.97999572753906,228.1370391845703,255345600,SPY,4,-1.9506318813211863,257.980818786512,227.5704562933886,6.3691807124488236,-150.0509086549067,82.28649349786228,242.77563753995028,242.77563753995028
2018-12-24,127.30000305175781,128.0,121.0,112.7273941040039,7531900,JNJ,0,-2.0945823436179722,142.27735706234,107.2542057428358,13.594514629416452,-100.87688330518296,75.83746820174132,124.76578140258789,124.76578140258789
2018-12-24,14.319999694824219,14.319999694824219,13.75,14.029999732971191,665400,MRNA,0,-0.4787159298004795,20.548926537783185,13.6760735257951,12.830896069321696,-141.96279831484514,72.83191632499938,17.112500031789143,17.112500031789143
2018-12-24,39.667930603027344,39.810245513916016,38.44402313232422,34.03857421875,19778205,PFE,0,-0.28911442057622594,38.29125921540852,34.00677863147461,16.57511865307299,-143.5752817437423,65.99753798872001,36.14901892344157,36.14901892344157
2018-12-24,239.0399932861328,240.83999633789062,234.27000427246094,222.10899353027344,147311600,SPY,0,-2.6478795131139634,259.82972240845453,222.27711200316656,4.9448777994520725,-170.4447270612128,85.6599650899738,241.05341720581055,241.05341720581055
2018-12-26,123.41999816894531,126.76000213623047,122.01000213623047,116.27880096435547,9253000,JNJ,2,-2.0981913217767527,141.5273960994191,106.69847740756708,24.70194363601442,-83.28115941475019,75.83746820174132,124.11293675349309,124.11293675349309
2018-12-26,14.149999618530273,14.3100004196167,13.029999732971191,13.520000457763672,1817800,MRNA,2,-0.5751124195398685,20.68271533955527,12.989592481865255,11.723207118158797,-131.27763573762778,76.49935241536414,16.836153910710262,16.836153910710262
2018-12-26,38.57685089111328,40.0379524230957,38.34914779663086,35.41522216796875,25437131,PFE,2,-0.2660800133967882,38.18361103057609,34.00153500777277,38.68699950187117,-93.43785308466484,55.72321415908002,36.09257301917443,36.09257301917443
2018-12-26,235.97000122070312,246.17999267578125,233.75999450683594,233.3309783935547,218485400,SPY,2,-2.495942646649411,258.93964475696697,221.9791221450763,33.558582146311096,-106.32712165185882,55.965801636141975,240.45938345102164,240.45938345102164
2018-12-27,125.87000274658203,127.41000366210938,123.06999969482422,116.92118072509766,9918700,JNJ,3,-2.036411692890951,140.7664461561814,106.43203363246259,26.470617775927934,-71.4622514395931,70.91946473647218,123.59923989432198,123.59923989432198
2018-12-27,13.489999771118164,14.949999809265137,13.270000457763672,14.649999618530273,1769500,MRNA,3,-0.5743065418062105,20.556001088353092,12.803998977041715,26.3055536892668,-94.43726001560776,56.43406121780069,16.680000032697404,16.680000032697404
2018-12-27,39.667930603027344,40.65464782714844,39.14611053466797,35.96923828125,28894672,PFE,3,-0.21327397613213606,38.09384910467337,34.07367768540057,44.78022791374661,-45.60470307278612,32.059659861232475,36.08376339503697,36.08376339503697
2018-12-27,242.57000732421875,248.2899932861328,238.9600067138672,235.1223907470703,186267300,SPY,3,-2.2459753918248566,258.06114565177194,222.09519372113542,36.705004903448156,-73.84778955254585,46.09625440507108,240.0781696864537,240.0781696864537
2018-12-28,127.91000366210938,128.75,126.75,116.7927017211914,6537200,JNJ,4,-1.971462034472026,140.05749108808516,106.23345027747472,26.34259530996073,-55.41333349349084,60.996385362817165,123.14547068277994,123.14547068277994
2018-12-28,14.720000267028809,14.850000381469727,13.817999839782715,14.149999618530273,929100,MRNA,4,-0.5960419878296364,20.468250388183748,12.554416288655444,24.456338523995072,-86.13366184437344,56.43406121780068,16.511333338419597,16.511333338419597
2018-12-28,40.815940856933594,41.30929946899414,40.61669921875,36.06158447265625,25480977,PFE,4,-0.16524914393061607,38.01928571703655,34.145283883386625,45.71054336269807,6.441226156947066,12.636914805789976,36.08228480021159,36.08228480021159
2018-12-28,249.5800018310547,251.39999389648438,246.4499969482422,234.8190460205078,153100200,SPY,4,-2.0468069694592543,257.26791181702396,222.1872110670906,36.403023788794904,-44.0824928517243,32.85061281850383,239.7275614420573,239.7275614420573
2018-12-31,128.17999267578125,129.5500030517578,127.41999816894531,118.4261703491211,7409900,JNJ,0,-1.79833016934478,139.35859185359044,106.34243697026211,30.747718812614806,-45.22326147201184,55.24433818310583,122.85051441192627,122.85051441192627
2018-12-31,14.239999771118164,15.300000190734863,14.213000297546387,15.270000457763672,994700,MRNA,0,-0.5371154298357457,20.30655347958515,12.56094658717205,35.03835877189512,-59.35602916108202,43.34122807316638,16.4337500333786,16.4337500333786
2018-12-31,40.9962043762207,41.48956298828125,40.891841888427734,36.64078140258789,20534028,PFE,0,-0.0916030933513099,38.009232238581866,34.22514943713835,51.06022692260993,31.422190118815028,7.963042630945659,36.11719083786011,36.11719083786011
2018-12-31,249.55999755859375,250.19000244140625,247.47000122070312,236.87582397460938,144299400,SPY,0,-1.7452101603321069,256.554799523815,222.5438561768686,39.87278661760907,-37.5576363306553,32.85061281850384,239.5493278503418,239.5493278503418
2019-01-02,128.1300048828125,128.3800048828125,126.27999877929688,117.23319244384766,7631700,JNJ,2,-1.7178027588731197,138.73454868919265,106.30561872665064,29.418469014000763,-53.28165585167821,57.55435994883066,122.52008370792164,122.52008370792164
2019-01-02,14.930000305175781,15.449999809265137,14.510000228881836,15.329999923706055,2318100,MRNA,2,-0.48179711608528386,20.15667836470383,12.580968747974245,35.538763589789426,-50.99117129919624,39.19022949412507,16.368823556339038,16.368823556339038
2019-01-02,40.91081619262695,41.27134704589844,40.455406188964844,36.305015563964844,26430315,PFE,2,-0.055079644861272925,37.96246469353392,34.29401400878686,48.21121548036975,5.707736196004788,16.888552762306865,36.12823935116039,36.12823935116039
2019-01-02,245.97999572753906,251.2100067138672,245.9499969482422,237.1221923828125,126925200,SPY,2,-1.4782962358364102,255.91407019618478,222.89904015537772,40.276551981948245,-37.01365215165626,36.08681824816321,239.40655517578125,239.40655517578125
2019-01-03,128.13999938964844,128.27000427246094,125.36000061035156,115.37030792236328,8654500,JNJ,3,-1.752498273921148,138.2102444472883,106.0355034368263,27.4981475711145,-59.587180831745975,59.363732266252434,122.1228739420573,122.1228739420573
2019-01-03,15.489999771118164,16.079999923706055,15.199999809265137,15.5,1588900,MRNA,3,-0.42279910320351277,20.018068074385194,12.623043087588545,36.96204763135892,-32.27360359521232,23.175488254184557,16.32055558098687,16.32055558098687
2019-01-03,41.0246696472168,41.119544982910156,39.800758361816406,35.289306640625,28503533,PFE,3,-0.0904727261019076,37.904508700952235,34.2587552557535,41.04446802964035,-42.444658819395066,28.072986068781297,36.08163197835287,36.08163197835287
2019-01-03,248.22999572753906,248.57000732421875,243.6699981689453,231.46385192871094,144140700,SPY,3,-1.6124930218213933,255.41181281488875,222.51877495366594,34.73476680647801,-63.892505144982145,40.67151670150891,238.96529388427734,238.96529388427734
2019-01-04,127.12000274658203,128.64999389648438,126.7300033569336,117.30661010742188,8831700,JNJ,4,-1.6336346162535875,137.65890726976733,106.07986547385931,32.25317747633483,-47.34969691809232,56.419751840109534,121.86938637181332,121.86938637181332
2019-01-04,16.0,17.5,15.894000053405762,16.959999084472656,1651800,MRNA,4,-0.27865877034389896,19.95950481255361,12.748916191892318,47.299915641539314,11.50554180897845,3.5595995778039478,16.354210502222966,16.354210502222966
2019-01-04,40.265655517578125,41.129032135009766,40.09487533569336,36.095157623291016,27145348,PFE,4,-0.06487782360203198,37.85387247142047,34.310815237384006,47.455264100045035,-11.43874697624319,27.80654690069959,36.08234385440224,36.08234385440224
2019-01-04,247.58999633789062,253.11000061035156,247.1699981689453,239.21688842773438,142628800,SPY,4,-1.1986633587144695,254.96209603594335,222.99497536876473,45.386154043730365,-18.234519361344063,22.037818177688827,238.97853570235404,238.97853570235404
2019-01-07,127.62999725341797,128.35000610351562,126.80000305175781,116.55411529541016,8404700,JNJ,0,-1.5713581815292343,137.15475997137767,106.05248566460867,31.424610380046133,-49.20069079218448,56.419751840109534,121.60362281799317,121.60362281799317
2019-01-07,17.540000915527344,17.940000534057617,16.18000030517578,16.270000457763672,1585400,MRNA,0,-0.2091774746198336,19.85933787587435,12.840662124125654,43.78905674565657,11.867016193546023,10.027949038509941,16.35,16.35
2019-01-07,40.86337661743164,41.38520050048828,40.66413879394531,36.28822708129883,20995469,PFE,0,-0.031782618459608614,37.81937390156882,34.365902129925324,48.83421602945171,17.961724375366106,20.566828085229215,36.09263801574707,36.09263801574707
2019-01-07,252.69000244140625,255.9499969482422,251.69000244140625,241.10304260253906,103139100,SPY,0,-0.7422929754637266,254.67100165488694,223.49852043983964,47.540793529045025,9.398762767833864,12.107696098682359,239.0847610473633,239.0847610473633
2019-01-08,128.17999267578125,130.5,127.7300033569336,119.2612533569336,9351600,JNJ,1,-1.3253060069197602,135.4295702710453,106.35803196284144,37.408715228522894,-30.478392733396277,39.730752252879675,121.49208141508556,121.49208141508556
2019-01-08,17.350000381469727,17.468000411987305,16.049999237060547,16.950000762939453,1892700,MRNA,1,-0.10799892096574482,19.628570425493265,12.90642961265371,47.7434332777808,12.806151448916674,7.745551801950041,16.378571464901878,16.378571464901878
2019-01-08,41.32827377319336,41.46110153198242,40.93927764892578,36.45610809326172,19677231,PFE,1,0.0052754536115955375,37.76950297256749,34.374641467129784,50.0142045405868,32.93864232275775,18.441824999575022,36.10994611467634,36.10994611467634
2019-01-08,256.82000732421875,257.30999755859375,254.0,243.36827087402344,102512600,SPY,1,-0.23092621679148806,253.94819038708883,223.7218581358604,49.991943429262264,27.368486039418297,7.62481133235799,239.28873770577567,239.28873770577567
2019-01-09,129.8300018310547,130.24000549316406,128.3300018310547,118.3160400390625,7403500,JNJ,2,-1.1824196758297347,133.48287815981524,106.80615840024336,36.26565498473447,-32.058191659409864,39.73075225287968,121.34771589799361,121.34771589799361
2019-01-09,17.200000762939453,17.25,16.149999618530273,16.329999923706055,1187400,MRNA,2,-0.06996590971960259,19.28775181586719,13.000248290944334,44.77261534022203,2.4999895439909743,7.745551801950046,16.376363667574797,16.376363667574797
2019-01-09,41.2333984375,41.43263626098633,40.986717224121094,36.380558013916016,20107580,PFE,2,0.028835730748866695,37.637143893417004,34.4180219696201,49.48294070859781,30.622570823957282,18.441824999575022,36.12224665555087,36.12224665555087
2019-01-09,257.55999755859375,258.9100036621094,256.19000244140625,244.50563049316406,95006600,SPY,2,0.244020803320268,253.24498081694344,223.9922124813964,51.176847153162775,41.915221854364106,2.471668417565807,239.5258691961115,239.5258691961115
2019-01-10,127.69000244140625,129.88999938964844,127.69000244140625,119.03182983398438,6224400,JNJ,3,-1.0089574954509146,130.89161541507005,107.85664203121904,37.75561774939236,-32.606131796237264,41.84143105148984,121.24702519955842,121.24702519955842
2019-01-10,16.360000610351562,16.510000228881836,16.0,16.479999542236328,487300,MRNA,3,-0.029449384866449435,19.092274071721235,13.042725966425737,45.61950471451765,-8.252965282477494,4.877151726389357,16.380869575168777,16.380869575168777
2019-01-10,41.00569152832031,41.01517868041992,39.87665939331055,35.51595687866211,39731162,PFE,3,-0.01197325758965917,37.520824647151144,34.39163949469456,43.95538524659458,-44.291437547020635,36.99875667005285,36.09588623046875,36.09588623046875
2019-01-10,256.260009765625,259.1600036621094,255.5,245.36817932128906,96823900,SPY,3,0.66807158701954,252.62617278689174,224.25876678830355,52.0678500938291,42.106753244164075,4.577877781004812,239.77988267981488,239.77988267981488
2019-01-11,129.0,129.83999633789062,128.30999755859375,119.06855010986328,5300400,JNJ,4,-0.859799906285275,127.44732911446582,109.70875990530956,37.83274489702005,-30.17863850478216,41.841431051489835,121.15625540415446,121.15625540415446
2019-01-11,16.600000381469727,17.059999465942383,16.530000686645508,17.0,580600,MRNA,4,0.038114922833315745,18.788092262339294,13.178907745290099,48.4541748671635,15.871536889874282,13.864998682610846,16.40666667620341,16.40666667620341
2019-01-11,40.16128921508789,40.68311309814453,39.99051284790039,35.99442672729492,21064506,PFE,4,-0.010634052491923285,37.377457790918825,34.4275604433341,47.32400788036,-35.00183626486218,36.998756670052856,36.09165875116984,36.09165875116984
2019-01-11,257.67999267578125,259.010009765625,257.0299987792969,245.4629364013672,73858100,SPY,4,0.9960513125569435,251.7175397892261,224.69929218098875,52.1670546632582,45.72072004424166,4.5778777810047995,240.01667658487955,240.01667658487955
2019-01-14,128.74000549316406,128.9600067138672,127.58999633789062,117.71955108642578,7374400,JNJ,0,-0.8274628275449345,121.41294396942071,113.94816900665352,36.131293396258584,-40.36841136327851,44.346942936406144,121.01878723144532,121.01878723144532
2019-01-14,17.0,17.059999465942383,16.719999313354492,16.739999771118164,612900,MRNA,0,0.07213572429185078,18.3965268431705,13.368473118682532,47.18205086243715,14.654557514703836,13.864998682610855,16.42,16.42
2019-01-14,40.370018005371094,40.445919036865234,40.00948715209961,35.566314697265625,17605173,PFE,0,-0.039223782941078866,37.10747845019492,34.51286609326212,44.82991565203634,-54.25340351543283,36.998756670052856,36.07064498901367,36.07064498901367
2019-01-14,256.8599853515625,258.29998779296875,256.4100036621094,243.96539306640625,70908200,SPY,0,1.1353006790411087,250.53370951693213,225.27374287564598,50.459636598743536,35.48162705594292,6.647829417386478,240.17462524414063,240.17462524414063
2019-01-15,128.52000427246094,129.49000549316406,127.6500015258789,118.71063995361328,5194400,JNJ,1,-0.7230020280615435,120.67825687860062,114.34882060553025,38.24219407668893,-34.14745482522607,39.61414978483012,120.93001233614407,120.93001233614407
2019-01-15,17.0,17.0,16.40999984741211,16.59000015258789,468100,MRNA,1,0.08724137148314881,18.063903244637682,13.528096762991712,46.45416615434362,6.20793747796066,7.333223252268375,16.426538467407227,16.426538467407227
2019-01-15,40.417457580566406,41.0246696472168,40.256168365478516,35.86851501464844,25865371,PFE,1,-0.039800315261928176,36.982887583486296,34.54763876844242,46.874453447385896,-16.851061614308755,19.659767717629734,36.06287075923039,36.06287075923039
2019-01-15,257.82000732421875,260.70001220703125,257.80999755859375,246.76141357421875,85208300,SPY,1,1.4267212557666369,250.77802036369758,225.16138851081416,53.405179856466454,56.461180483088,2.1367662323727847,240.42796325683594,240.42796325683594
2019-01-16,129.41000366210938,129.41000366210938,127.9000015258789,117.49929809570312,6264200,JNJ,2,-0.7190263553845853,120.59296100341854,114.3331711987299,36.70821197293076,-37.777619508459374,39.61414978483011,120.80294884575738,120.80294884575738
2019-01-16,16.799999237060547,16.950000762939453,16.260000228881836,16.260000228881836,272800,MRNA,2,0.07460028811615516,17.967566090017346,13.55043394050023,44.87847599298708,-2.69187274084762,4.240297141794662,16.420370384498877,16.420370384498877
2019-01-16,40.4079704284668,40.597721099853516,39.87665939331055,35.348060607910156,30169380,PFE,2,-0.07667533357390965,36.93749961750787,34.50908279521185,43.971288458289536,-59.89115648984197,26.206430126476526,36.0363963091815,36.0363963091815
2019-01-16,260.8299865722656,261.9700012207031,260.6000061035156,247.35853576660156,77636700,SPY,2,1.6794327559432531,251.74681699993832,224.86577455279607,54.00929867722778,70.03321735826019,6.493485959837512,240.684651127568,240.684651127568
2019-01-17,127.70999908447266,129.52000427246094,127.45999908447266,118.46287536621094,7632000,JNJ,3,-0.6386455781745752,120.39422179336644,114.40985916976832,38.73059870605225,-34.98121260281658,41.435738036729575,120.71937479291644,120.71937479291644
2019-01-17,16.049999237060547,16.530000686645508,16.049999237060547,16.309999465942383,315700,MRNA,3,0.06744933444621637,17.87215937063994,13.576840606471876,45.1699752092218,-12.697069682763388,0.06922880228005031,16.416428565979004,16.416428565979004
2019-01-17,39.800758361816406,40.47438430786133,39.68690872192383,35.650264739990234,24177284,PFE,3,-0.08292520958453053,36.939379002069465,34.51307995178795,45.98095217027113,-58.44557934924247,29.286184656892445,36.022605895996094,36.022605895996094
2019-01-17,260.010009765625,263.9200134277344,259.9599914550781,249.23521423339844,96118400,SPY,3,1.9910962824057208,253.03536490140925,224.46446267427433,55.869555654231995,78.10121132823696,12.860778415215817,240.99002838134766,240.99002838134766
2019-01-18,129.89999389648438,131.17999267578125,129.4499969482422,119.93114471435547,10593000,JNJ,4,-0.4626603593515597,120.7366438762495,114.35007945138722,41.668662488955036,-14.145585929558159,26.095620155567566,120.69219444537985,120.69219444537985
2019-01-18,16.459999084472656,16.799999237060547,16.25,16.690000534057617,630000,MRNA,4,0.08847850607046581,17.93226341480847,13.567736585191529,47.35868219613086,2.5365694458509442,5.310958109177024,16.425862082119647,16.425862082119647
2019-01-18,40.66413879394531,40.68311309814453,40.09487533569336,35.70063400268555,38618455,PFE,4,-0.0832062557961919,36.940454962406655,34.55901288732479,46.31297697528698,-34.95535876417824,23.238266653837112,36.01150341691642,36.01150341691642
2019-01-18,264.9800109863281,266.9800109863281,263.0,252.55258178710938,127900300,SPY,4,2.4502488635544353,255.0547629645468,224.0239983269571,58.90888533171554,105.56979764468893,21.79385866690473,241.38873711947738,241.38873711947738
2019-01-22,128.1999969482422,129.5,127.01000213623047,118.19674682617188,10568100,JNJ,1,-0.4458749335292538,120.77369961409745,114.36165957779708,39.36211565828736,-38.39169673334531,36.85645659065563,120.60901285807292,120.60901285807292
2019-01-22,16.6200008392334,16.635000228881836,15.350000381469727,15.5600004196167,636900,MRNA,1,0.021796328263462783,17.933980944335854,13.572019097625818,42.179220152016015,-37.36771297512192,11.62045352006975,16.39700002670288,16.39700002670288
2019-01-22,40.23719024658203,40.502845764160156,39.78178405761719,35.48237991333008,29444122,PFE,1,-0.09831173667377868,36.9343299985031,34.59199980496369,45.0712022916626,-58.26262296748368,28.594250591540906,35.993865966796875,35.993865966796875
2019-01-22,264.82000732421875,265.05999755859375,261.05999755859375,249.14036560058594,115531200,SPY,1,2.5324240389138595,256.1023019463069,224.59957488474777,54.88660718772553,77.83313010203256,13.8818464022159,241.64712473551432,241.64712473551432
2019-01-23,128.5,129.3000030517578,127.93000030517578,118.19674682617188,9267800,JNJ,2,-0.4275990708760702,120.818533397195,114.38198158693585,39.36211565828736,-32.86640364021625,36.85645659065563,120.10031483968099,120.53119782478579
2019-01-23,15.59000015258789,15.920000076293945,14.760000228881836,14.789999961853027,652600,MRNA,2,-0.08685266779647449,17.914761077828125,13.623238933615964,39.16020201634726,-70.28159740718532,20.569567252063827,16.27000001271566,16.34516131493353
